Latitude,Longitude,Country,Extreme Annual Mean Min Dry Bulb Temperature,Extreme Annual Standard Deviation Min Dry Bulb Temperature,20-Year Return Period Extreme Min Dry Bulb Temperature,50-Year Return Period Extreme Min Dry Bulb Temperature
36.691,3.215,DZA,-0.3,0.8,-1.8,-2.4
36.7,4.133,DZA,1,1.7,-2.2,-3.4
36.712,5.07,DZA,1.9,2.1,-2,-3.4
36.276,6.62,DZA,-3,2,-6.8,-8.2
36.213,1.332,DZA,1.1,1.4,-1.5,-2.5
36.067,4.667,DZA,-2.6,1.6,-5.5,-6.7
36.178,5.324,DZA,-4.3,2.1,-8.2,-9.7
35.817,-0.267,DZA,4.3,1.3,1.9,1
35.883,0.117,DZA,0.2,1.1,-1.9,-2.7
35.75,6.317,DZA,-5.9,1.4,-8.5,-9.6
35.432,8.121,DZA,-3.3,1.2,-5.5,-6.4
35.624,-0.621,DZA,0,1.3,-2.4,-3.3
35.6,0.3,DZA,-3.2,1.2,-5.4,-6.2
35.208,0.147,DZA,-2.4,1.4,-5.1,-6.1
35.341,1.463,DZA,-5.2,2.2,-9.3,-11
34.793,5.738,DZA,1.6,1.2,-0.6,-1.4
35.017,-1.45,DZA,0,1.3,-2.5,-3.4
34.867,0.15,DZA,-3.4,2.8,-8.6,-10.7
33.764,2.927,DZA,-3.5,1.4,-6.1,-7.1
33.536,-0.242,DZA,N/A,N/A,N/A,N/A
33.667,1,DZA,-5.6,1.8,-9.1,-10.4
33.068,6.089,DZA,-0.2,1,-2.1,-2.8
33.511,6.777,DZA,0.6,1,-1.2,-1.9
32.384,3.794,DZA,1.6,1.2,-0.6,-1.4
31.646,-2.27,DZA,-1.2,1.6,-4.3,-5.5
31.917,5.413,DZA,0.3,1.3,-2.1,-3.1
31.673,6.14,DZA,-0.2,1,-2,-2.7
30.571,2.86,DZA,-2.1,1.3,-4.5,-5.4
29.237,0.276,DZA,0.2,2,-3.5,-4.9
28.052,9.643,DZA,-1.6,1.7,-4.8,-6
27.838,-0.186,DZA,0.3,1.6,-2.7,-3.9
27.233,2.5,DZA,0.9,1.3,-1.6,-2.5
27.25,2.5,DZA,1,1.5,-1.9,-3
26.724,8.623,DZA,0.3,1.6,-2.6,-3.8
27.7,-8.167,DZA,1.8,1.8,-1.5,-2.8
24.293,9.452,DZA,-1.5,2.2,-5.5,-7.1
22.8,5.433,DZA,0.1,1.6,-2.8,-3.9
22.8,5.45,DZA,-0.2,1.5,-3,-4.1
36.98,8.877,TUN,1.7,1.4,-0.9,-1.9
37.245,9.791,TUN,1.2,1.1,-0.9,-1.7
36.851,10.227,TUN,2.8,1.2,0.5,-0.4
36.85,11.083,TUN,4.1,1.3,1.6,0.7
36.483,8.8,TUN,-0.9,1.1,-3,-3.8
35.667,10.1,TUN,1.8,1.4,-0.7,-1.7
35.55,8.683,TUN,-2.5,1.5,-5.3,-6.4
35.667,10.75,TUN,3.2,1.1,1.1,0.3
35.758,10.755,TUN,2.9,1.2,0.6,-0.3
34.422,8.823,TUN,-1.4,1.4,-3.9,-4.9
35,9.483,TUN,N/A,N/A,N/A,N/A
34.718,10.691,TUN,1.6,0.7,0.3,-0.2
33.94,8.111,TUN,2.3,1.3,-0.1,-1.1
33.877,10.103,TUN,2.5,1.3,0,-1
33.875,10.775,TUN,4.5,1.1,2.5,1.7
16.967,7.967,NER,N/A,N/A,N/A,N/A
14.2,1.45,NER,N/A,N/A,N/A,N/A
14.876,5.265,NER,N/A,N/A,N/A,N/A
13.983,10.3,NER,N/A,N/A,N/A,N/A
14.25,13.117,NER,N/A,N/A,N/A,N/A
13.482,2.184,NER,12.9,1.8,9.5,8.2
13.8,5.25,NER,N/A,N/A,N/A,N/A
13.503,7.127,NER,N/A,N/A,N/A,N/A
13.373,12.627,NER,N/A,N/A,N/A,N/A
13.779,8.984,NER,11.3,1.2,9.1,8.2
12.983,8.933,NER,N/A,N/A,N/A,N/A
13.233,11.983,NER,9.9,1,7.9,7.2
11.883,3.45,NER,15,2.2,10.9,9.4
12.534,-7.95,MLI,11.1,2.3,6.7,5
20.933,-17.03,MRT,10.7,2,6.9,5.5
18.098,-15.948,MRT,9.8,1.2,7.5,6.6
16.051,-16.463,SEN,11.7,1.3,9.4,8.5
15.383,-15.117,SEN,12.4,1.4,9.8,8.8
15.587,-13.313,SEN,12.7,1.5,10,9
14.74,-17.49,SEN,15.2,1.3,12.9,11.9
14.147,-16.051,SEN,13.7,2,9.9,8.4
13.737,-13.653,SEN,14.4,1.7,11.2,10
12.556,-16.282,SEN,13.8,2.3,9.5,7.8
12.41,-16.746,SEN,N/A,N/A,N/A,N/A
13.338,-16.652,GMB,11.9,4.8,2.9,-0.7
-15.933,-5.667,SHN,12.3,0.8,10.8,10.3
-7.97,-14.394,SHN,19.8,1.2,17.6,16.7
-7.3,72.4,IOT,21.7,1.3,19.3,18.3
-11.583,47.283,ATF,N/A,N/A,N/A,N/A
-17.05,42.717,ATF,N/A,N/A,N/A,N/A
-22.333,40.333,ATF,15.8,1.3,13.3,12.3
-10.383,56.6,MUS,N/A,N/A,N/A,N/A
-15.888,54.521,ATF,19.6,2.2,15.5,13.8
-20.887,55.51,REU,14.9,1.2,12.6,11.8
-16.45,59.617,MUS,N/A,N/A,N/A,N/A
-19.75,63.37,MUS,17.2,1.5,14.4,13.3
-20.43,57.684,MUS,14.8,1.1,12.8,12
-20.3,57.467,MUS,12.4,1.8,9,7.7
-37.8,77.533,ATF,4.8,0.6,3.8,3.4
-46.433,51.85,ATF,N/A,N/A,N/A,N/A
-49.35,70.25,ATF,-5.5,1.3,-7.9,-8.8
31.867,10.983,LBY,N/A,N/A,N/A,N/A
32.883,12.083,LBY,N/A,N/A,N/A,N/A
32.664,13.159,LBY,1.8,1.5,-0.9,-2
32.417,15.05,LBY,5.6,2.1,1.6,0.1
31.2,16.583,LBY,6.8,0.7,5.4,4.9
32.097,20.269,LBY,4.3,1.6,1.3,0.1
30.717,20.167,LBY,N/A,N/A,N/A,N/A
26.987,14.473,LBY,N/A,N/A,N/A,N/A
31.567,25.133,EGY,N/A,N/A,N/A,N/A
31.325,27.222,EGY,5.6,1.1,3.5,2.7
31.017,28.433,EGY,6,1,4.2,3.5
31.184,29.949,EGY,4.2,1.7,1.1,-0.2
31.55,31.1,EGY,6.1,2.3,1.8,0.1
31.283,32.233,EGY,7.3,1.9,3.8,2.5
31.267,32.3,EGY,7.8,1.4,5.2,4.2
31.073,33.836,EGY,2.5,1.5,-0.3,-1.4
30.122,31.406,EGY,5.5,2.3,1.1,-0.5
28.083,30.733,EGY,2.2,1.6,-0.8,-1.9
27.047,31.012,EGY,2.4,1.3,-0.1,-1
26.2,32.75,EGY,5.1,1.3,2.6,1.7
25.671,32.707,EGY,2.7,1.6,-0.2,-1.3
23.964,32.82,EGY,5.1,2.1,1.2,-0.4
29.2,25.483,EGY,2.5,1,0.7,0
28.333,28.867,EGY,3.7,1.3,1.3,0.3
27.05,27.983,EGY,1,1,-0.9,-1.7
25.5,28.967,EGY,1.8,1.3,-0.6,-1.5
25.45,30.533,EGY,2.5,1.5,-0.3,-1.4
30.6,32.25,EGY,4.3,1.7,1.1,-0.2
29.917,33.733,EGY,-2.6,2.1,-6.5,-8
29.583,32.717,EGY,6.3,2.1,2.4,0.9
29.6,34.783,EGY,N/A,N/A,N/A,N/A
28.9,33.183,EGY,4.8,2.3,0.6,-1
28.209,33.646,EGY,6.6,1.4,3.9,2.9
27.178,33.799,EGY,7.9,1,5.9,5.2
27.967,34.383,EGY,9.7,1.7,6.5,5.2
26.133,34.25,EGY,9.9,1.4,7.2,6.2
15.589,32.553,SDN,N/A,N/A,N/A,N/A
3.122,35.609,KEN,15.5,2.2,11.4,9.8
3.533,39.05,KEN,N/A,N/A,N/A,N/A
2.3,37.9,KEN,N/A,N/A,N/A,N/A
0.972,34.959,KEN,N/A,N/A,N/A,N/A
1.733,40.092,KEN,N/A,N/A,N/A,N/A
0.404,35.239,KEN,5.6,1.2,3.4,2.5
0.083,37.65,KEN,N/A,N/A,N/A,N/A
-0.086,34.729,KEN,11.7,2.1,7.7,6.2
-0.267,36.1,KEN,N/A,N/A,N/A,N/A
-0.5,36.967,KEN,N/A,N/A,N/A,N/A
-0.5,37.45,KEN,N/A,N/A,N/A,N/A
-0.464,39.648,KEN,15.4,3.6,8.7,6.1
-1.319,36.928,KEN,7.7,1,5.8,5.1
-1.3,36.75,KEN,N/A,N/A,N/A,N/A
-2.283,37.833,KEN,N/A,N/A,N/A,N/A
-3.429,37.074,TZA,10.8,1.2,8.6,7.7
-3.4,38.567,KEN,N/A,N/A,N/A,N/A
-4.035,39.594,KEN,16.7,4,9.2,6.3
-6.17,35.753,TZA,N/A,N/A,N/A,N/A
-6.222,39.225,TZA,N/A,N/A,N/A,N/A
-6.878,39.203,TZA,N/A,N/A,N/A,N/A
-4.674,55.522,SYC,21.3,1.9,17.8,16.4
-4.386,15.445,COD,N/A,N/A,N/A,N/A
-4.816,11.887,COG,17.7,1,15.8,15.1
-4.252,15.253,COG,16.5,1,14.6,13.8
0.459,9.412,GAB,20.4,0.8,18.9,18.4
4.398,18.519,CAF,13.8,1.3,11.4,10.4
12.134,15.034,TCD,10,2,6.2,4.7
9.15,18.383,TCD,N/A,N/A,N/A,N/A
4.006,9.719,CMR,20.5,2.2,16.4,14.8
3.723,11.553,CMR,N/A,N/A,N/A,N/A
11.133,2.933,BEN,13.3,0.9,11.6,11
10.317,1.383,BEN,N/A,N/A,N/A,N/A
9.35,2.617,BEN,16.3,1.1,14.3,13.6
8.033,2.467,BEN,N/A,N/A,N/A,N/A
7.167,2.067,BEN,N/A,N/A,N/A,N/A
6.357,2.384,BEN,20.1,1.8,16.7,15.4
7.583,1.117,TGO,N/A,N/A,N/A,N/A
6.166,1.255,TGO,19.8,1,17.9,17.1
5.605,-0.167,GHA,N/A,N/A,N/A,N/A
14.033,-0.033,BFA,N/A,N/A,N/A,N/A
13.567,-2.417,BFA,N/A,N/A,N/A,N/A
12.353,-1.512,BFA,13.8,1,11.9,11.2
12.467,-3.483,BFA,N/A,N/A,N/A,N/A
12.033,0.367,BFA,N/A,N/A,N/A,N/A
11.16,-4.331,BFA,N/A,N/A,N/A,N/A
11.75,-2.933,BFA,N/A,N/A,N/A,N/A
11.15,-1.15,BFA,N/A,N/A,N/A,N/A
10.333,-3.183,BFA,N/A,N/A,N/A,N/A
6.133,-5.95,CIV,N/A,N/A,N/A,N/A
5.261,-3.926,CIV,18.5,2.7,13.3,11.4
4.417,-7.367,CIV,N/A,N/A,N/A,N/A
-11.534,43.272,COM,N/A,N/A,N/A,N/A
-12.805,45.281,MYT,19.2,0.7,17.9,17.4
-15.667,46.352,MDG,15.9,0.7,14.5,14
-18.797,47.479,MDG,5.3,1.2,3,2.1
-18.11,49.393,MDG,15.1,0.6,13.8,13.4
-25.038,46.956,MDG,12.6,1,10.7,10
-25.921,32.573,MOZ,N/A,N/A,N/A,N/A
-17.932,31.093,ZWE,4,1.8,0.7,-0.6
-20.055,30.859,ZWE,N/A,N/A,N/A,N/A
-19.973,23.431,BWA,4.2,1.8,0.9,-0.4
-21.417,25.6,BWA,1.7,2.2,-2.4,-4
-21.16,27.475,BWA,-1.9,2.2,-6,-7.6
-22.567,17.1,NAM,0.9,1.7,-2.3,-3.5
-23.683,27.7,ZAF,N/A,N/A,N/A,N/A
-23.767,30.067,ZAF,N/A,N/A,N/A,N/A
-23.933,31.15,ZAF,4.3,1.5,1.5,0.4
-24.555,25.918,BWA,-1.7,1.9,-5.3,-6.7
-25.798,25.548,ZAF,-2,1.4,-4.6,-5.6
-25.65,27.233,ZAF,N/A,N/A,N/A,N/A
-25.733,28.183,ZAF,0.7,1.3,-1.7,-2.6
-25.917,28.217,ZAF,-0.2,1.7,-3.5,-4.7
-25.939,27.926,ZAF,N/A,N/A,N/A,N/A
-26.5,29.983,ZAF,-2.6,1.2,-4.8,-5.7
-25.986,28.14,ZAF,N/A,N/A,N/A,N/A
-23.867,29.433,ZAF,0.8,1.3,-1.6,-2.5
-24.2,29,ZAF,2.5,2.2,-1.6,-3.2
-25.833,29.183,ZAF,N/A,N/A,N/A,N/A
-25.433,30.983,ZAF,N/A,N/A,N/A,N/A
-24.35,31.05,ZAF,N/A,N/A,N/A,N/A
-28,26.667,ZAF,N/A,N/A,N/A,N/A
-26.733,27.067,ZAF,N/A,N/A,N/A,N/A
-26.567,27.95,ZAF,-5.2,1.7,-8.3,-9.5
-27.633,27.233,ZAF,N/A,N/A,N/A,N/A
-26.139,28.246,ZAF,-3,1.6,-6,-7.1
-28.575,16.533,ZAF,4.4,0.9,2.7,2
-28.769,17.623,ZAF,5.8,2.4,1.4,-0.3
-28.399,21.26,ZAF,-2.6,1.3,-5,-5.9
-28.803,24.765,ZAF,-5.6,1.4,-8.3,-9.3
-29.093,26.302,ZAF,-7.5,1.5,-10.3,-11.4
-28.248,28.336,ZAF,-6.7,1.3,-9,-9.9
-28.367,29.383,ZAF,N/A,N/A,N/A,N/A
-29.083,30.6,ZAF,-1.3,1.5,-4.1,-5.2
-28.2,32.417,ZAF,5.3,1.1,3.1,2.3
-28.95,31.7,ZAF,N/A,N/A,N/A,N/A
-29.689,17.94,ZAF,0.9,0.9,-0.7,-1.4
-30.2,17.283,ZAF,3,0.9,1.4,0.8
-30.667,24.017,ZAF,-3.6,1.3,-5.9,-6.8
-29.7,31.05,ZAF,8.2,1.8,4.8,3.5
-31.067,30.233,ZAF,9.1,1.3,6.7,5.8
-29.97,30.951,ZAF,6.5,1.4,3.9,2.8
-29.267,29.517,ZAF,N/A,N/A,N/A,N/A
-30.85,30.333,ZAF,10.2,1.1,8.1,7.3
-32.033,18.333,ZAF,N/A,N/A,N/A,N/A
-31.5,19.726,ZAF,-3.5,1.1,-5.5,-6.4
-31.183,24.95,ZAF,-5.1,1.7,-8.2,-9.4
-31.548,28.674,ZAF,N/A,N/A,N/A,N/A
-32.833,17.85,ZAF,7,0.8,5.6,5
-32.969,18.16,ZAF,2.3,1.1,0.4,-0.4
-33.467,18.717,ZAF,N/A,N/A,N/A,N/A
-33.013,18.977,ZAF,N/A,N/A,N/A,N/A
-32.35,22.55,ZAF,-0.3,0.7,-1.7,-2.2
-32.897,27.279,ZAF,N/A,N/A,N/A,N/A
-33.965,18.602,ZAF,1.4,1,-0.6,-1.3
-33.9,18.433,ZAF,7.9,0.5,6.9,6.5
-33.617,19.467,ZAF,N/A,N/A,N/A,N/A
-34.006,22.379,ZAF,3.5,0.7,2.1,1.6
-33.985,25.617,ZAF,2,1.4,-0.7,-1.7
-33.283,26.5,ZAF,N/A,N/A,N/A,N/A
-33.036,27.826,ZAF,5,1.5,2.3,1.2
-40.35,-9.883,SHN,1.7,1.4,-0.9,-1.9
-34.354,18.49,ZAF,6.8,0.8,5.3,4.7
-34.433,19.217,ZAF,7.4,0.5,6.5,6.1
-34.826,20.013,ZAF,7.9,0.7,6.7,6.2
-34.801,20.059,ZAF,2.6,1.9,-1,-2.3
-34.139,19.023,ZAF,N/A,N/A,N/A,N/A
-34.183,22.15,ZAF,7.2,0.8,5.7,5.1
-34.05,23.083,ZAF,4.7,0.8,3.2,2.6
-46.883,37.867,ZAF,-2.9,0.9,-4.7,-5.4
34.944,69.259,AFG,N/A,N/A,N/A,N/A
60.785,-148.839,USA,-28.6,3.5,-35.2,-37.7
66.6,-159.986,USA,N/A,N/A,N/A,N/A
71.321,-156.611,USA,-41.9,2.4,-46.3,-48.1
71.283,-156.782,USA,-42,2.7,-47.1,-49
70.639,-159.995,USA,-41.2,2.6,-46.1,-48
70.192,-148.477,USA,-43.9,1.9,-47.4,-48.8
70.134,-143.577,USA,N/A,N/A,N/A,N/A
68.867,-166.133,USA,N/A,N/A,N/A,N/A
68.35,-166.8,USA,N/A,N/A,N/A,N/A
65.563,-167.921,USA,N/A,N/A,N/A,N/A
66.25,-166.089,USA,N/A,N/A,N/A,N/A
69.733,-163.005,USA,N/A,N/A,N/A,N/A
66.886,-162.613,USA,-39.1,3.3,-45.1,-47.5
66.069,-162.764,USA,N/A,N/A,N/A,N/A
67.732,-164.548,USA,-39.7,4.4,-48,-51.2
68.135,-151.742,USA,N/A,N/A,N/A,N/A
67.1,-157.85,USA,-42.7,5,-52,-55.7
66,-153.7,USA,N/A,N/A,N/A,N/A
66.914,-151.529,USA,-47.2,2.6,-52,-53.9
65.175,-152.107,USA,-45.5,2.7,-50.6,-52.6
66.567,-145.267,USA,-48.3,3,-54,-56.1
68.115,-145.579,USA,N/A,N/A,N/A,N/A
64.777,-141.148,USA,-46.7,3.1,-52.5,-54.7
64.511,-165.44,USA,-35.4,3,-41,-43.2
62.05,-163.3,USA,-33.1,3.5,-39.5,-42
64.327,-158.742,USA,-44,2.3,-48.3,-50
63.687,-170.493,USA,N/A,N/A,N/A,N/A
63.767,-171.733,USA,N/A,N/A,N/A,N/A
63.883,-160.8,USA,-35.8,4.4,-44,-47.2
62.65,-160.183,USA,-33.8,4.3,-41.9,-45
62.785,-164.491,USA,N/A,N/A,N/A,N/A
61.783,-166.033,USA,-26.1,2.5,-30.8,-32.6
60.372,-166.272,USA,-28,2.2,-32.2,-33.8
61.524,-166.147,USA,N/A,N/A,N/A,N/A
60.785,-161.829,USA,-34.7,2.9,-40.1,-42.2
64.737,-156.934,USA,-46.2,3.2,-52.2,-54.5
64.935,-161.155,USA,N/A,N/A,N/A,N/A
62.957,-155.61,USA,-45.1,3.2,-51.1,-53.4
62.894,-155.976,USA,N/A,N/A,N/A,N/A
61.582,-159.543,USA,-39.6,5.5,-50,-54
61.572,-149.541,USA,-27.4,5.1,-37,-40.7
61.1,-155.583,USA,-34.5,2.6,-39.4,-41.3
63.886,-152.302,USA,-39,6.3,-50.7,-55.2
62.32,-150.095,USA,-33.8,4.4,-42,-45.2
60.58,-151.239,USA,-32.4,3.7,-39.3,-42
60.476,-151.034,USA,-31.9,4.1,-39.5,-42.5
64.55,-149.072,USA,-45.2,2.5,-49.9,-51.7
58.096,-135.409,USA,-16.6,2.7,-21.6,-23.6
64.804,-147.876,USA,-43.2,2.3,-47.6,-49.3
64.727,-155.47,USA,-39.2,3.1,-45,-47.3
64.974,-147.51,USA,-34.9,3.3,-41,-43.4
63.733,-148.917,USA,-42.8,3.1,-48.6,-50.9
64.683,-147.083,USA,-44,2.1,-47.8,-49.3
63.994,-145.721,USA,-41.5,2.9,-46.8,-48.9
60.903,-161.231,USA,N/A,N/A,N/A,N/A
61.266,-149.653,USA,-31.2,3.9,-38.6,-41.4
62.159,-145.459,USA,-40.8,2.1,-44.6,-46.1
61.949,-147.169,USA,-31.9,1.5,-34.7,-35.8
61.253,-149.794,USA,-29.4,3.3,-35.7,-38.1
61.178,-149.966,USA,-23.8,3.4,-30.3,-32.8
61.169,-150.028,USA,-25.2,3.1,-31.1,-33.3
61.217,-149.855,USA,-26,2.7,-31,-32.9
61.596,-149.092,USA,-27.6,4.4,-35.7,-38.9
61.416,-149.507,USA,-26.9,2.5,-31.6,-33.5
61.13,-146.352,USA,-17.3,2.3,-21.6,-23.2
61.132,-146.244,USA,-20.1,2.3,-24.4,-26.1
60.777,-148.719,USA,-15.7,2.6,-20.6,-22.5
60.128,-149.417,USA,-17.8,3.3,-23.9,-26.3
62.962,-141.938,USA,-46.8,3.1,-52.5,-54.8
60.489,-145.451,USA,-22,3.2,-27.9,-30.2
58.65,-162.067,USA,-23.8,2.1,-27.7,-29.2
62.183,-159.767,USA,-38.4,4.7,-47.2,-50.6
61.775,-161.319,USA,-39.8,4.5,-48.2,-51.4
56.017,-161.167,USA,N/A,N/A,N/A,N/A
55.116,-162.27,USA,N/A,N/A,N/A,N/A
57.155,-170.222,USA,-18.9,3.6,-25.6,-28.3
57.158,-170.212,USA,-20,3.4,-26.4,-28.9
55.221,-162.733,USA,-16.2,3,-21.7,-23.9
55.319,-160.521,USA,-12.6,2.2,-16.7,-18.3
59.05,-158.517,USA,-31.6,3.6,-38.3,-41
58.683,-156.656,USA,-34.3,4.5,-42.6,-45.9
56.959,-158.632,USA,-24.2,4.2,-32.1,-35.2
58.185,-157.386,USA,N/A,N/A,N/A,N/A
59.749,-154.909,USA,-29.4,3.8,-36.5,-39.2
61.717,-157.15,USA,N/A,N/A,N/A,N/A
59.642,-151.491,USA,-20.2,2.8,-25.4,-27.4
59.433,-146.333,USA,-8,1.8,-11.3,-12.6
57.751,-152.486,USA,-16.2,2.7,-21.3,-23.2
59.633,-151.467,USA,-20.6,2.8,-25.8,-27.9
59.067,-160.367,USA,-31.2,3.2,-37.1,-39.4
59.512,-139.671,USA,-19.6,3.3,-25.8,-28.3
59.456,-135.324,USA,-17.9,2.6,-22.8,-24.6
59.443,-151.702,USA,-17.3,1.8,-20.7,-22
59.243,-135.509,USA,-19.9,2.6,-24.7,-26.5
70.212,-151.002,USA,-44.9,2.2,-49.1,-50.7
65.698,-156.351,USA,-42.2,5.9,-53.2,-57.5
58.411,-135.709,USA,-22.8,3.4,-29.2,-31.6
57.048,-135.365,USA,-10.1,2.2,-14.2,-15.8
57.057,-135.327,USA,-13.4,3,-18.9,-21
58.357,-134.564,USA,-17.9,2.4,-22.4,-24.2
56.6,-169.565,USA,-15.9,3,-21.6,-23.8
56.967,-133.9,USA,-13.9,2.3,-18.2,-19.9
56.806,-132.937,USA,-15.8,2.1,-19.7,-21.2
56.473,-132.387,USA,-12.8,2.2,-16.9,-18.5
55.206,-132.828,USA,-10.5,2.7,-15.6,-17.5
55.58,-133.075,USA,-11.1,1.8,-14.4,-15.7
55.357,-131.712,USA,-14,2.9,-19.4,-21.4
55.039,-131.579,USA,-11.4,2.5,-16,-17.8
55.131,-131.578,USA,-8,3.3,-14.2,-16.6
52.717,174.1,USA,-7.4,0.7,-8.7,-9.3
51.883,-176.65,USA,-11,2.1,-14.8,-16.3
53.895,-166.543,USA,-8.8,3,-14.3,-16.5
61.37,-139.04,CAN,-43.9,3.9,-51.1,-53.9
53.56,-64.11,CAN,-38.7,2.2,-42.8,-44.4
53.75,-73.68,CAN,-44,3.3,-50.2,-52.6
50.883,-112.45,CAN,-35.9,2.8,-41.1,-43.1
52.583,-111.467,CAN,-34.7,2.4,-39.1,-40.8
52.333,-110.5,CAN,-35.2,2.3,-39.4,-41.1
51.767,-112.25,CAN,-35.3,2.5,-40,-41.8
74.72,-94.98,CAN,-43,1.8,-46.3,-47.6
47.16,-67.83,CAN,-30.4,2.9,-35.8,-38
61.24,-123.74,CAN,N/A,N/A,N/A,N/A
61.26,-124.47,CAN,-43.8,2.3,-48.1,-49.8
54.29,-130.44,CAN,-12.9,3.3,-19,-21.4
54.91,-109.96,CAN,-35.7,3.5,-42.2,-44.8
58.38,-116.04,CAN,-39.2,4.2,-46.9,-50
50.03,-110.72,CAN,-33.4,2.2,-37.4,-39
46.3,-63.58,CAN,-26.1,2.6,-30.9,-32.7
46.66,-60.41,CAN,-19.3,3,-25,-27.2
51.67,-124.4,CAN,-31,3,-36.6,-38.8
70.76,-117.8,CAN,-40.5,2,-44.2,-45.7
44.71,-66.8,CAN,-21.5,2.3,-25.8,-27.5
48.42,-123.23,CAN,-3.1,2.9,-8.5,-10.6
49.46,-120.51,CAN,-27.1,4.6,-35.7,-39
50.78,-128.43,CAN,-2.4,2.3,-6.7,-8.4
57.25,-105.6,CAN,-47.5,1.8,-50.8,-52.1
45.27,-72.17,CAN,N/A,N/A,N/A,N/A
49.33,-123.26,CAN,-3.3,3.2,-9.2,-11.5
48.53,-123.46,CAN,-5.4,2.6,-10.3,-12.2
62.12,-136.19,CAN,-44.5,2.3,-48.8,-50.5
48.31,-71.13,CAN,-34.2,3.2,-40.1,-42.4
44.36,-64.3,CAN,-16.8,3,-22.4,-24.5
65.28,-126.8,CAN,-44.2,1.7,-47.4,-48.7
67.57,-139.84,CAN,-47.6,2.3,-51.9,-53.6
60.17,-132.73,CAN,-41.9,3.6,-48.6,-51.2
69.595,-140.18,CAN,-40.4,2,-44.2,-45.7
65.867,-89.433,CAN,N/A,N/A,N/A,N/A
52.11,-124.14,CAN,-39.7,5,-49.1,-52.7
68.91,-133.94,CAN,-37.9,1.4,-40.6,-41.6
69.58,-120.8,CAN,-38.9,2.4,-43.3,-45.1
67.02,-126.12,CAN,-45.2,2.7,-50.2,-52.1
58.77,-111.12,CAN,-43.2,2.3,-47.6,-49.3
69.67,-121.67,CAN,-37.5,2,-41.1,-42.5
69.28,-119.22,CAN,-38,1.5,-40.8,-41.9
52.49,-116.04,CAN,-35.3,2.9,-40.8,-42.9
54.09,-114.45,CAN,-39.2,4.7,-47.9,-51.3
64.39,-115.02,CAN,-48,1.6,-51,-52.2
53.14,-115.13,CAN,-33.2,3.3,-39.3,-41.7
45.38,-75.72,CAN,-26.2,3.2,-32.2,-34.6
69.04,-107.82,CAN,-42.2,2.2,-46.4,-48
58.62,-117.16,CAN,-42,3.6,-48.7,-51.3
56.23,-117.45,CAN,-38.2,4.4,-46.5,-49.7
55.29,-114.78,CAN,-36.5,4.2,-44.4,-47.5
68.65,-101.73,CAN,-43.9,1.6,-46.8,-47.9
48.37,-89.32,CAN,-34,3.6,-40.6,-43.2
76.23,-119.32,CAN,-47.5,2.9,-52.9,-55.1
78.79,-103.55,CAN,-45.9,2.7,-51,-53
58.23,-103.68,CAN,-39.7,2.5,-44.4,-46.2
59.57,-108.48,CAN,-43.2,2.5,-47.8,-49.6
55.84,-108.42,CAN,-40.7,3.7,-47.6,-50.2
56.86,-101.08,CAN,-41.7,2.3,-46,-47.7
55.8,-97.86,CAN,-42.6,2.7,-47.8,-49.7
68.3,-85.67,CAN,-45,1.9,-48.6,-50
82.52,-62.28,CAN,-45.1,2,-48.9,-50.4
62.81,-92.11,CAN,-42.3,2.5,-47,-48.8
68.32,-100.09,CAN,-42.3,2,-46,-47.4
49.52,-114,CAN,-32.9,3.3,-38.9,-41.3
61.32,-117.6,CAN,-41.8,2.1,-45.7,-47.2
69.08,-79.03,CAN,-39,2.2,-43,-44.6
70.49,-68.52,CAN,-42.4,2.8,-47.6,-49.7
68.9,-75.14,CAN,-43.6,2,-47.4,-48.9
68.65,-71.17,CAN,-42.8,2.6,-47.7,-49.6
68.47,-66.82,CAN,-37.1,2.5,-41.8,-43.7
66.65,-61.38,CAN,-37.8,3.3,-44.1,-46.5
72.69,-77.97,CAN,-43.4,1.8,-46.8,-48.2
67.54,-63.79,CAN,-36.4,2.3,-40.8,-42.5
63.34,-64.15,CAN,-32.6,2.6,-37.5,-39.3
54.29,-130.88,CAN,-5.9,2.6,-10.9,-12.8
52.18,-122.05,CAN,-32.4,4.2,-40.3,-43.4
51.94,-131.02,CAN,-4.8,2.8,-10,-12.1
49.03,-122.36,CAN,-10,2.9,-15.4,-17.5
50.68,-127.37,CAN,-6.8,2.2,-11,-12.6
46.92,-55.38,CAN,-16.5,2.5,-21,-22.8
53.25,-131.81,CAN,-5.6,2.1,-9.5,-11
49.167,-123.067,CAN,-3.5,2.7,-8.5,-10.4
48.92,-125.54,CAN,-3.2,2,-6.9,-8.4
49.24,-121.76,CAN,-8.9,2.6,-13.8,-15.7
50.22,-119.19,CAN,-19.9,4.5,-28.2,-31.5
49.12,-110.47,CAN,-32.5,3.2,-38.4,-40.7
52.83,-111.1,CAN,-36.4,3.5,-43,-45.6
54.42,-110.28,CAN,-37.7,3.7,-44.6,-47.3
53.67,-113.47,CAN,-34.2,3.6,-40.9,-43.6
51.19,-115.55,CAN,-36.7,4.1,-44.3,-47.2
53.31,-113.58,CAN,-38,3.9,-45.2,-48.1
53.55,-114.11,CAN,-32.1,3.5,-38.6,-41.2
51.52,-109.18,CAN,-36.4,3.1,-42.1,-44.3
49.44,-108.99,CAN,-32.6,2.8,-37.9,-39.9
